"pop_year","Year","Population","Sample_ID","Family","Test","repnum","ndrop","tv","id","Region","State_Prov","Code","DateOfCollection","Latitude.x","Longitude.x","Elevation_m","X","Population_Code","ID2","Latitude.y","Longitude.y","Elevation","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Rad01","Rad02","Rad03","Rad04","Rad05","Rad06","Rad07","Rad08","Rad09","Rad10","Rad11","Rad12","DD_0_01","DD_0_02","DD_0_03","DD_0_04","DD_0_05","DD_0_06","DD_0_07","DD_0_08","DD_0_09","DD_0_10","DD_0_11","DD_0_12","DD5_01","DD5_02","DD5_03","DD5_04","DD5_05","DD5_06","DD5_07","DD5_08","DD5_09","DD5_10","DD5_11","DD5_12","DD5_TOT","DD_18_01","DD_18_02","DD_18_03","DD_18_04","DD_18_05","DD_18_06","DD_18_07","DD_18_08","DD_18_09","DD_18_10","DD_18_11","DD_18_12","DD18_01","DD18_02","DD18_03","DD18_04","DD18_05","DD18_06","DD18_07","DD18_08","DD18_09","DD18_10","DD18_11","DD18_12","NFFD01","NFFD02","NFFD03","NFFD04","NFFD05","NFFD06","NFFD07","NFFD08","NFFD09","NFFD10","NFFD11","NFFD12","PAS01","PAS02","PAS03","PAS04","PAS05","PAS06","PAS07","PAS08","PAS09","PAS10","PAS11","PAS12","Eref01","Eref02","Eref03","Eref04","Eref05","Eref06","Eref07","Eref08","Eref09","Eref10","Eref11","Eref12","CMD01","CMD02","CMD03","CMD04","CMD05","CMD06","CMD07","CMD08","CMD09","CMD10","CMD11","CMD12","RH01","RH02","RH03","RH04","RH05","RH06","RH07","RH08","RH09","RH10","RH11","RH12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH"
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-100",100,"0",4,1,1.666666667,"ND-GRU-100_4","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-100",100,"0",3,1,0.907643312,"ND-GRU-100_3","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-102",102,"0",2,1,0.685096154,"ND-GRU-102_2","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-102",102,"0",3,1,0.9375,"ND-GRU-102_3","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-101",101,"0",5,1,1.168032787,"ND-GRU-101_5","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-102",102,"0",1,1,0.790568655,"ND-GRU-102_1","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-100",100,"0",1,1,1.35391924,"ND-GRU-100_1","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-100",100,"0",5,2,1.488250653,"ND-GRU-100_5","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-101",101,"0",3,1,0.810810811,"ND-GRU-101_3","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-102",102,"0",5,1,0.857142857,"ND-GRU-102_5","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-101",101,"0",1,2,0.503089144,"ND-GRU-101_1","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-GRU",2015,"ND-GRU","ND-GRU-101",101,"0",4,1,0.640449438,"ND-GRU-101_4","Prairie","ND","GRU","6/12/15",46.894074,-96.406658,274,"","ND-GRU","a",46.894074,-96.406654,274,-4.9,-8.9,6.6,15.3,19.1,26,28.9,27.5,25.4,16.6,8,-0.8,-15.3,-21,-7.5,-0.1,5.4,12.3,15.4,13.3,11.2,3,-2.7,-8.6,-10.1,-15,-0.4,7.6,12.3,19.1,22.1,20.4,18.3,9.8,2.7,-4.7,10,11,8,26,161,88,114,66,43,43,39,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316,421,73,4,0,0,0,0,0,1,28,167,1,0,17,106,229,423,531,477,398,161,33,5,2381,870,919,574,314,187,30,5,14,46,254,460,701,0,0,0,2,9,66,130,90,54,3,0,0,0,0,0,3,30,30,31,31,30,15,1,0,9,11,3,0,1,0,0,0,0,0,2,15,0,0,0,81,111,141,151,129,90,48,20,0,0,0,0,55,0,53,38,63,48,5,0,0,56,48,50,52,58,60,61,59,58,57,62,67,-5.4,13.7,27.5,16.7,-15.5,-0.7,13.7,3.8,-10.4,6.5,20.6,10.3,29,195,268,125,-9999,-9999,-9999,-9999,904,77,0,30,6,352,1431,592,2490,1075,49,760,0,11,286,57,1,33,92,46,27,4,0,3,0,192,422,158,0,55,154,53,57,53,60,59,6.8,22.1,-10.1,32.2,629,471,26.8,47,1010,2381,4375,354,171,133,277,144,48,-39.7,49.5,772,262,-9999,57
"2015_ND-USFW",2015,"ND-USFW","ND-USFW-200",200,"0",5,1,1.032608696,"ND-USFW-200_5","Prairie","ND","USFW","6/12/15",46.974428,-96.407312,274,"","ND-USFW","a",46.974428,-96.40731,274,-5.1,-9,6.4,15.3,19.2,26,28.9,27.6,25.4,16.5,7.9,-0.9,-15.4,-21.2,-7.5,-0.2,5.3,12.2,15.3,13.2,11.1,3,-2.7,-8.6,-10.3,-15.1,-0.5,7.5,12.2,19.1,22.1,20.4,18.3,9.8,2.6,-4.8,11,11,9,26,161,87,112,66,41,44,41,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,320,425,75,4,0,0,0,0,0,1,29,169,1,0,16,105,229,422,530,477,398,159,33,5,2375,875,924,577,315,188,30,6,14,46,256,462,703,0,0,0,2,9,65,129,90,54,3,0,0,0,0,0,2,30,30,31,31,30,15,1,0,10,11,3,1,1,0,0,0,0,0,3,16,0,0,0,81,112,142,152,129,90,48,20,0,0,0,0,55,0,55,40,63,49,4,0,0,56,48,50,51,57,59,61,58,58,57,63,66,-5.5,13.6,27.5,16.6,-15.7,-0.8,13.6,3.8,-10.6,6.4,20.5,10.2,31,196,266,126,-9999,-9999,-9999,-9999,915,79,0,30,6,350,1429,590,2501,1080,50,764,0,11,284,57,1,32,92,46,29,5,0,3,0,193,423,158,0,55,158,53,57,53,60,59,6.8,22.1,-10.3,32.4,631,468,26.6,47.2,1024,2375,4395,352,171,133,277,144,50,-39.7,49.5,773,266,-9999,57
"2015_ND-USFW",2015,"ND-USFW","ND-USFW-200",200,"0",2,1,0.863636364,"ND-USFW-200_2","Prairie","ND","USFW","6/12/15",46.974428,-96.407312,274,"","ND-USFW","a",46.974428,-96.40731,274,-5.1,-9,6.4,15.3,19.2,26,28.9,27.6,25.4,16.5,7.9,-0.9,-15.4,-21.2,-7.5,-0.2,5.3,12.2,15.3,13.2,11.1,3,-2.7,-8.6,-10.3,-15.1,-0.5,7.5,12.2,19.1,22.1,20.4,18.3,9.8,2.6,-4.8,11,11,9,26,161,87,112,66,41,44,41,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,320,425,75,4,0,0,0,0,0,1,29,169,1,0,16,105,229,422,530,477,398,159,33,5,2375,875,924,577,315,188,30,6,14,46,256,462,703,0,0,0,2,9,65,129,90,54,3,0,0,0,0,0,2,30,30,31,31,30,15,1,0,10,11,3,1,1,0,0,0,0,0,3,16,0,0,0,81,112,142,152,129,90,48,20,0,0,0,0,55,0,55,40,63,49,4,0,0,56,48,50,51,57,59,61,58,58,57,63,66,-5.5,13.6,27.5,16.6,-15.7,-0.8,13.6,3.8,-10.6,6.4,20.5,10.2,31,196,266,126,-9999,-9999,-9999,-9999,915,79,0,30,6,350,1429,590,2501,1080,50,764,0,11,284,57,1,32,92,46,29,5,0,3,0,193,423,158,0,55,158,53,57,53,60,59,6.8,22.1,-10.3,32.4,631,468,26.6,47.2,1024,2375,4395,352,171,133,277,144,50,-39.7,49.5,773,266,-9999,57
"2015_ND-USFW",2015,"ND-USFW","ND-USFW-204",204,"0",4,1,0.771312585,"ND-USFW-204_4","Prairie","ND","USFW","6/12/15",46.974428,-96.407312,274,"","ND-USFW","a",46.974428,-96.40731,274,-5.1,-9,6.4,15.3,19.2,26,28.9,27.6,25.4,16.5,7.9,-0.9,-15.4,-21.2,-7.5,-0.2,5.3,12.2,15.3,13.2,11.1,3,-2.7,-8.6,-10.3,-15.1,-0.5,7.5,12.2,19.1,22.1,20.4,18.3,9.8,2.6,-4.8,11,11,9,26,161,87,112,66,41,44,41,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,320,425,75,4,0,0,0,0,0,1,29,169,1,0,16,105,229,422,530,477,398,159,33,5,2375,875,924,577,315,188,30,6,14,46,256,462,703,0,0,0,2,9,65,129,90,54,3,0,0,0,0,0,2,30,30,31,31,30,15,1,0,10,11,3,1,1,0,0,0,0,0,3,16,0,0,0,81,112,142,152,129,90,48,20,0,0,0,0,55,0,55,40,63,49,4,0,0,56,48,50,51,57,59,61,58,58,57,63,66,-5.5,13.6,27.5,16.6,-15.7,-0.8,13.6,3.8,-10.6,6.4,20.5,10.2,31,196,266,126,-9999,-9999,-9999,-9999,915,79,0,30,6,350,1429,590,2501,1080,50,764,0,11,284,57,1,32,92,46,29,5,0,3,0,193,423,158,0,55,158,53,57,53,60,59,6.8,22.1,-10.3,32.4,631,468,26.6,47.2,1024,2375,4395,352,171,133,277,144,50,-39.7,49.5,773,266,-9999,57
"2015_ND-USFW",2015,"ND-USFW","ND-USFW-200",200,"0",4,1,0.751978892,"ND-USFW-200_4","Prairie","ND","USFW","6/12/15",46.974428,-96.407312,274,"","ND-USFW","a",46.974428,-96.40731,274,-5.1,-9,6.4,15.3,19.2,26,28.9,27.6,25.4,16.5,7.9,-0.9,-15.4,-21.2,-7.5,-0.2,5.3,12.2,15.3,13.2,11.1,3,-2.7,-8.6,-10.3,-15.1,-0.5,7.5,12.2,19.1,22.1,20.4,18.3,9.8,2.6,-4.8,11,11,9,26,161,87,112,66,41,44,41,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,320,425,75,4,0,0,0,0,0,1,29,169,1,0,16,105,229,422,530,477,398,159,33,5,2375,875,924,577,315,188,30,6,14,46,256,462,703,0,0,0,2,9,65,129,90,54,3,0,0,0,0,0,2,30,30,31,31,30,15,1,0,10,11,3,1,1,0,0,0,0,0,3,16,0,0,0,81,112,142,152,129,90,48,20,0,0,0,0,55,0,55,40,63,49,4,0,0,56,48,50,51,57,59,61,58,58,57,63,66,-5.5,13.6,27.5,16.6,-15.7,-0.8,13.6,3.8,-10.6,6.4,20.5,10.2,31,196,266,126,-9999,-9999,-9999,-9999,915,79,0,30,6,350,1429,590,2501,1080,50,764,0,11,284,57,1,32,92,46,29,5,0,3,0,193,423,158,0,55,158,53,57,53,60,59,6.8,22.1,-10.3,32.4,631,468,26.6,47.2,1024,2375,4395,352,171,133,277,144,50,-39.7,49.5,773,266,-9999,57
